updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Scott Newcomer,,,,,REP,Waukesha,"Town Of Delafield Wards 1, 2, 5 & 6",ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_1~_2~_5_~_6,159,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Scattering,,,,,,Waukesha,"Town Of Delafield Wards 1, 2, 5 & 6",ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_1~_2~_5_~_6,2,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Patrick Byrne,,,,,DEM,Waukesha,Town Of Delafield Wards 3 & 4,ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_3_~_4,37,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Scott Newcomer,,,,,REP,Waukesha,Town Of Delafield Wards 3 & 4,ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_3_~_4,84,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Scattering,,,,,,Waukesha,Town Of Delafield Wards 3 & 4,ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_3_~_4,0,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Patrick Byrne,,,,,DEM,Waukesha,Town Of Delafield Wards 7 & 8,ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_7_~_8,34,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Scott Newcomer,,,,,REP,Waukesha,Town Of Delafield Wards 7 & 8,ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_7_~_8,84,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Scattering,,,,,,Waukesha,Town Of Delafield Wards 7 & 8,ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_7_~_8,2,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Patrick Byrne,,,,,DEM,Waukesha,Town Of Delafield Wards 9 - 11,ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_9_-_11,57,,,,,2006
2018-07-15 20:00:18.400000,wi-2006-01-10-special-general,2006-01-10 00:00:00,2006-01-10 00:00:00,general,certified,True,State Assembly,33,Scott Newcomer,,,,,REP,Waukesha,Town Of Delafield Wards 9 - 11,ocd-division/country:us/state:wi/county:waukesha/precinct:town_of_delafield_wards_9_-_11,127,,,,,2006
